"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.817814000E0	-1.496887207E-1	-1.061293030E-1	9.256451111E0	9.258269671E0
2.827808000E0	1.902543640E-1	-2.228865051E-1	1.027463379E1	1.027881193E1
2.837801000E0	5.081932068E-1	-8.457412720E-2	1.012599289E1	1.013908995E1
2.847795000E0	4.867877197E-1	2.612068176E-1	9.896520081E0	9.911927209E0
2.857788000E0	3.832031250E-1	2.047741699E-1	1.007300308E1	1.008236918E1
2.867781000E0	-1.008901978E-1	1.076261902E-1	1.008138565E1	1.008246492E1
2.877775000E0	-5.822891235E-1	3.309617615E-1	9.404493256E0	9.428313195E0
2.887768000E0	-9.478289795E-1	4.996609497E-1	1.016371445E1	1.022003582E1
2.897762000E0	-6.616241455E-1	7.529342651E-2	9.551487579E0	9.574671304E0
2.907755000E0	-5.718109131E-2	-3.902384949E-1	9.570647736E0	9.578770998E0
2.917749000E0	-1.908531189E-1	3.397933960E-2	1.000953506E1	1.001141207E1
2.927742000E0	2.523751831E-1	1.618135071E-1	9.829459534E0	9.834030281E0
2.937736000E0	1.275347900E-1	-7.679031372E-2	1.006042923E1	1.006153061E1
2.947729000E0	-1.942959595E-1	1.814227295E-1	9.872869263E0	9.876447368E0
2.957723000E0	-5.631289673E-1	1.734892273E-1	9.412875824E0	9.431301290E0
2.967716000E0	-4.123924255E-1	-9.235794067E-2	1.005159760E1	1.006047771E1
2.977710000E0	-5.724096680E-1	-1.212478638E-2	9.808353424E0	9.825049452E0
2.987703000E0	1.860630798E-1	3.339555359E-1	9.181157684E0	9.189113243E0
2.997697000E0	2.890489197E-1	3.016227722E-1	1.059436890E1	1.060260241E1
3.007690000E0	3.354524231E-1	3.107537842E-1	1.035172348E1	1.036181814E1
3.017683000E0	-8.786727905E-2	1.076261902E-1	9.355545044E0	9.356576678E0
3.027677000E0	-3.995191956E-1	-7.634124756E-3	9.612859955E0	9.621161592E0
3.037670000E0	-4.164340210E-1	-2.170486450E-1	1.011311966E1	1.012401682E1
3.047664000E0	-6.842271423E-1	1.769320679E-1	9.823471985E0	9.848861537E0
3.057657000E0	-6.051914978E-1	1.549278259E-1	9.716294861E0	9.736356875E0
3.067651000E0	-3.960763550E-1	5.224136353E-2	9.723479919E0	9.731683687E0
3.077644000E0	-5.194198608E-2	5.688171387E-2	1.001327728E1	1.001357356E1
3.087638000E0	2.133064270E-1	2.877017212E-1	9.777218170E0	9.783775706E0
