"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.126086125E0	-4.962181091E-1	2.673440552E-1	9.259893951E0	9.277032998E0
3.136080125E0	-2.974314880E-1	3.905378723E-1	9.884544983E0	9.896727481E0
3.146073125E0	-7.005432129E-2	2.571652222E-1	1.031085846E1	1.031430287E1
3.156066125E0	-6.256988525E-2	-2.826123047E-1	9.871522064E0	9.875764911E0
3.166060125E0	-5.538482666E-3	-4.466711426E-1	9.074130249E0	9.085118907E0
3.176053125E0	-1.121168518E-1	7.529342651E-2	1.071471863E1	1.071556973E1
3.186046125E0	3.891906738E-2	1.398092651E-1	9.933942261E0	9.935002273E0
3.196040125E0	-1.432521057E-1	4.013154602E-1	9.548643494E0	9.558146674E0
3.206033125E0	-5.405259705E-1	5.944139099E-1	9.421707458E0	9.455901208E0
3.216026125E0	-4.562512207E-1	3.158432007E-1	1.045949936E1	1.047420875E1
3.226020125E0	-2.757266235E-1	-3.077600098E-1	9.546098785E0	9.555037594E0
3.236013125E0	7.185058594E-3	-3.829037476E-1	9.803713074E0	9.811190393E0
3.246006125E0	-1.844165039E-1	-2.143542480E-1	9.797875214E0	9.801954698E0
3.256000125E0	-8.562194824E-2	1.645079041E-1	1.001657043E1	1.001828714E1
3.265993125E0	-2.296224976E-1	2.384541321E-1	9.864037628E0	9.869590933E0
3.275986125E0	-1.419049072E-1	4.116439819E-1	9.778864746E0	9.788553698E0
3.285980125E0	-2.097138977E-1	3.058140564E-1	9.811646576E0	9.818651164E0
3.295973125E0	-1.766326904E-1	6.780899048E-2	9.941875763E0	9.943675923E0
3.305966125E0	-2.751278687E-1	2.260299683E-2	9.989925842E0	9.993739269E0
3.315960125E0	-1.276844788E-1	-1.663041687E-1	9.481433258E0	9.483751211E0
3.325953125E0	-1.621128845E-1	-1.026864624E-1	1.004336472E1	1.004519785E1
3.335946125E0	-1.387614441E-1	2.127076721E-1	9.945318604E0	9.948560771E0
3.345940125E0	-1.924996948E-1	1.636097717E-1	1.019739441E1	1.020052337E1
3.355933125E0	-2.433938599E-1	6.197113037E-2	9.313033447E0	9.316419537E0
3.365926125E0	-3.921844482E-1	-2.574645996E-2	9.589807892E0	9.597858455E0
3.375920125E0	-2.402503967E-1	1.285826111E-1	1.020547760E1	1.020911489E1
3.385913125E0	-1.414558411E-1	1.445993042E-1	1.018212616E1	1.018413530E1
3.395906125E0	7.394622803E-2	1.447489929E-1	9.524244232E0	9.525631134E0
3.405900125E0	1.646575928E-3	3.323089600E-2	9.608518982E0	9.608576587E0
3.415893125E0	-3.594026184E-1	3.171903992E-1	1.037851776E1	1.038958184E1
3.425886125E0	-2.670446777E-1	1.161584473E-1	9.804012451E0	9.808336545E0
3.435880125E0	-4.138893127E-1	-5.508544922E-2	9.609866180E0	9.618932725E0
3.445873125E0	-2.559677124E-1	-1.094224548E-1	9.626182251E0	9.630206512E0
3.455866125E0	-3.827540588E-1	-2.395019531E-2	9.880503387E0	9.887943238E0
3.465860125E0	-4.517605591E-1	3.059637451E-1	1.023421783E1	1.024875193E1
3.475853125E0	-4.071533203E-2	3.213816833E-1	9.392368469E0	9.397953468E0
3.485846125E0	2.544708252E-1	9.804611206E-2	1.017838394E1	1.018203654E1
3.495840125E0	1.395098877E-1	-1.118174744E-1	1.009366013E1	1.009524348E1
3.505833125E0	-1.606159973E-1	-9.535171509E-2	9.630223846E0	9.632035132E0
3.515827125E0	-4.173321533E-1	1.579216003E-1	9.602232056E0	9.612594125E0
3.525820125E0	-3.017724609E-1	3.350033569E-1	1.014964371E1	1.015965360E1
3.535813125E0	-1.510359192E-1	1.293310547E-1	9.950258331E0	9.952244934E0
3.545807125E0	-5.010081482E-1	5.388793945E-3	9.647887115E0	9.660888365E0
3.555800125E0	-6.337820435E-1	-1.444496155E-1	9.234895935E0	9.257745314E0
3.565793125E0	-4.296066284E-1	-8.382568359E-3	1.001806732E1	1.002727804E1
3.575787125E0	5.041516113E-1	1.990859985E-1	9.902208252E0	9.917032437E0
3.585780125E0	7.963439941E-1	4.646337891E-1	1.029124924E1	1.033246627E1
3.595773125E0	5.287005615E-1	3.908372498E-1	1.013033386E1	1.015164727E1
3.605767125E0	-2.788700867E-1	-2.917433167E-1	9.506131897E0	9.514695283E0
3.615760125E0	-1.383423157E0	1.526824951E-2	1.057940002E1	1.066947973E1
3.625753125E0	-1.183439026E0	-1.255888367E-1	8.378077698E0	8.462179766E0
3.635747125E0	-6.535409546E-1	2.706372070E-1	9.246721344E0	9.273737968E0
3.645740125E0	-1.538800049E-1	1.950444031E-1	1.114761841E1	1.115038643E1
3.655733125E0	1.681004333E-1	-5.096900940E-1	1.058987823E1	1.060346937E1
3.665727125E0	6.167175293E-2	2.411485291E-1	8.665929108E0	8.669503061E0
3.675720125E0	-6.286926270E-2	4.806504822E-1	1.009021729E1	1.010185440E1
3.685713125E0	2.365081787E-1	1.422042847E-2	1.048165329E1	1.048433088E1
3.695707125E0	-3.134481812E-1	-1.585203552E-1	9.546547852E0	9.553007607E0
3.705700125E0	-8.894503784E-1	1.845661926E-1	9.542057190E0	9.585199115E0
3.715693125E0	-5.740562439E-1	3.806584167E-1	9.984986115E0	1.000871566E1
3.725687125E0	1.636097717E-1	1.959425354E-1	9.581874390E0	9.585274042E0
3.735680125E0	1.725910950E-1	-1.404080200E-1	1.099643280E1	1.099868340E1
3.745673125E0	3.143463135E-3	-3.188369751E-1	8.959917755E0	8.965589388E0
3.755667125E0	-1.107696533E-2	-1.276844788E-1	9.507628784E0	9.508492579E0
3.765660125E0	-1.457968140E-1	3.969744873E-1	1.091904373E1	1.092723027E1
3.775653125E0	-1.706451416E-1	6.328839111E-1	9.670340424E0	9.692530408E0
3.785647125E0	-3.974235535E-1	-8.622070312E-2	9.290280762E0	9.299177174E0
3.795640125E0	-7.161108398E-1	6.765930176E-2	1.012689102E1	1.015240436E1
3.805633125E0	-4.014651489E-1	3.203338623E-2	9.864037628E0	9.872256010E0
3.815627125E0	-6.451583862E-2	-8.532257080E-2	9.380543060E0	9.381152932E0
3.825620125E0	-1.007405090E-1	7.304809570E-2	1.021490799E1	1.021566591E1
3.835613125E0	-1.881587219E-1	2.058219910E-1	9.811197510E0	9.815159855E0
3.845607125E0	9.595046997E-2	-6.795867920E-2	9.767189026E0	9.767896720E0
3.855600125E0	1.076261902E-1	7.050338745E-2	1.009575577E1	1.009657559E1
3.865593125E0	-1.170565796E-1	1.809736633E-1	9.730814667E0	9.733201312E0
3.875587125E0	-3.531156921E-1	2.830613708E-1	9.864037628E0	9.874414047E0
3.885580125E0	-4.197271729E-1	-1.167572021E-2	9.879904633E0	9.888823124E0
3.895573125E0	-4.074526978E-1	3.248245239E-2	9.471553802E0	9.480369415E0
3.905567125E0	-5.363346863E-1	-1.898052979E-1	9.811646576E0	9.828127465E0
3.915560125E0	-1.252894592E-1	3.028202820E-1	1.012524445E1	1.013054651E1
3.925553125E0	-1.270857239E-1	2.706372070E-1	1.021580612E1	1.022018053E1
3.935547125E0	1.251397705E-1	4.296066284E-2	9.049581299E0	9.050548451E0
3.945540125E0	-8.173004150E-2	-2.191442871E-1	1.014949402E1	1.015218857E1
3.955533125E0	-1.103205872E-1	1.796264648E-2	1.040142014E1	1.040202068E1
3.965527125E0	-2.363584900E-1	9.550140381E-2	9.709558868E0	9.712904780E0
3.975520125E0	-2.174977112E-1	2.874023438E-1	9.310339050E0	9.317312842E0
3.985513125E0	-5.213658142E-1	3.112028503E-1	1.011207184E1	1.013028462E1
3.995507125E0	-1.293310547E-1	7.065307617E-2	1.001716919E1	1.001825319E1
4.005500125E0	-3.107537842E-1	-2.017803955E-1	9.976902924E0	9.983780606E0
4.015493125E0	-1.068777466E-1	7.813751221E-2	9.336684265E0	9.337622898E0
4.025487125E0	-1.190025330E-1	1.960922241E-2	1.008497818E1	1.008569933E1
4.035480125E0	6.691085815E-2	-4.340972900E-2	1.004022125E1	1.004053805E1
4.045473125E0	-2.650987244E-1	8.741821289E-2	9.928104401E0	9.932027802E0
4.055467125E0	-3.516188049E-1	4.336482239E-1	9.309440918E0	9.326166242E0
4.065460125E0	-2.511776733E-1	2.812651062E-1	9.959389343E0	9.966525793E0
4.075452750E0	-1.148112488E-1	1.402583313E-1	1.049138306E1	1.049294870E1
4.085446750E0	2.844085693E-3	-1.085243225E-1	9.575587463E0	9.576202843E0
4.095439750E0	-2.321672058E-1	-1.363664246E-1	9.200467529E0	9.204406563E0
4.105432750E0	-2.386038208E-1	-3.787124634E-2	1.024005569E1	1.024290519E1
4.115426750E0	-3.878434753E-1	1.347198486E-3	1.054467224E1	1.055180255E1
4.125419750E0	-2.396516418E-1	1.092727661E-1	9.106163635E0	9.109971987E0
4.135412750E0	-2.541714478E-1	3.490740967E-1	9.266330566E0	9.276386043E0
4.145406750E0	-3.050656128E-1	3.884422302E-1	1.071726334E1	1.072863858E1
4.155399750E0	6.062393188E-2	1.526824951E-2	9.930349731E0	9.930546519E0
4.165392750E0	1.287322998E-1	-9.145980835E-2	9.339228973E0	9.340563940E0
4.175386750E0	6.526428223E-2	-1.561253357E-1	1.005249573E1	1.005391988E1
4.185379750E0	-3.827540588E-1	6.107299805E-2	9.958940277E0	9.966479921E0
4.195372750E0	-3.676354980E-1	1.378633118E-1	9.688752136E0	9.696704601E0
4.205366750E0	-6.876699829E-1	2.001338196E-1	1.013168106E1	1.015696336E1
4.215359750E0	-2.404000854E-1	2.216889954E-1	9.269623718E0	9.275390131E0
4.225352750E0	-3.498225403E-1	1.948947144E-1	9.795480194E0	9.803662172E0
4.235346750E0	-4.760101318E-2	1.344204712E-1	1.037971527E1	1.038069477E1
4.245339750E0	3.353027344E-2	-1.618135071E-1	9.850116577E0	9.851502651E0
4.255332750E0	1.685494995E-1	-9.639953613E-2	9.163045349E0	9.165102393E0
4.265326750E0	-1.474433899E-1	2.356100464E-1	1.058014847E1	1.058379862E1
4.275319750E0	-1.679507446E-1	2.028282166E-1	1.012314880E1	1.012657338E1
4.285312750E0	-1.907034302E-1	-4.745132446E-2	9.317673798E0	9.319745942E0
4.295306750E0	-5.659730530E-1	3.077600098E-1	9.319020996E0	9.341262979E0
4.305299750E0	-4.496649170E-1	4.001179504E-1	1.047491730E1	1.049219640E1
4.315292750E0	-1.990859985E-1	-1.564247131E-1	1.016146912E1	1.016462289E1
4.325286750E0	9.535171509E-2	-2.694396973E-1	9.599837036E0	9.604090838E0
4.335279750E0	-3.179388428E-1	-1.285826111E-1	9.328451385E0	9.334753550E0
4.345272750E0	-2.986289978E-1	1.395098877E-1	1.012659164E1	1.013195443E1
4.355266750E0	-3.881428528E-1	8.532257080E-2	1.013392639E1	1.014171578E1
4.365259750E0	-1.202000427E-1	3.606001282E-1	9.714797974E0	9.722231234E0
4.375252750E0	-3.817062378E-2	2.139051819E-1	9.714199219E0	9.716628988E0
4.385246750E0	9.804611206E-2	1.883084106E-1	1.002225861E1	1.002450700E1
4.395239750E0	-1.848655701E-1	1.737886047E-1	1.007015900E1	1.007335495E1
4.405232750E0	-7.349716187E-2	-1.408570862E-1	9.635912018E0	9.637221745E0
4.415226750E0	-1.742376709E-1	-3.989204407E-1	9.817933502E0	9.827579282E0
4.425219750E0	-3.580554199E-1	1.154100037E-1	9.774972839E0	9.782209217E0
4.435212750E0	-4.300556946E-1	2.794688416E-1	9.978699188E0	9.991871107E0
4.445206750E0	-3.071612549E-1	1.228944397E-1	9.524094543E0	9.529838821E0
4.455199750E0	-1.362167358E-1	2.659968567E-1	9.627379761E0	9.632016943E0
4.465193750E0	6.631210327E-2	2.812651062E-1	1.023451721E1	1.023859609E1
4.475186750E0	9.580078125E-2	1.137634277E-2	1.026460464E1	1.026505800E1
4.485179750E0	-2.233355713E-1	-3.966751099E-2	9.390422516E0	9.393161732E0
4.495172750E0	-6.869215393E-1	-2.073188782E-1	9.674082642E0	9.700655507E0
4.505166750E0	-5.188211060E-1	1.236428833E-1	9.810299377E0	9.824786857E0
4.515159750E0	-3.194357300E-1	4.073030090E-1	1.028601013E1	1.029902614E1
4.525152750E0	-1.315763855E-1	2.667453003E-1	9.914782104E0	9.919242389E0
4.535146750E0	7.125183105E-2	4.026626587E-2	8.928932190E0	8.929307266E0
4.545139750E0	2.311193848E-1	-1.210981750E-1	1.014245865E1	1.014581433E1
4.555132750E0	3.728746033E-1	5.598358154E-2	1.103939346E1	1.104583078E1
4.565126750E0	1.026565247E0	1.104702759E-1	9.089997253E0	9.148447407E0
4.575119750E0	-7.786807251E-1	-4.102967834E-1	1.040186920E1	1.043904067E1
4.585113750E0	-1.931134186E0	5.951623535E-1	9.517657928E0	9.729815513E0
4.595106750E0	-1.729204102E0	2.180964661E-1	8.826395416E0	8.996831050E0
4.605099750E0	-9.508227539E-1	2.953358459E-1	1.024634262E1	1.029460171E1
4.615092750E0	-2.646496582E-1	1.588197327E-1	9.669292603E0	9.674217414E0
4.625086750E0	7.107220459E-1	-3.606001282E-1	1.023900787E1	1.026997763E1
4.635079750E0	1.717678070E0	-9.720785522E-1	9.969119110E0	1.016261239E1
4.645073750E0	1.602717133E0	1.474433899E-1	1.004186783E1	1.017003202E1
4.655066750E0	1.326242065E-1	4.367916870E-1	1.046488815E1	1.047483939E1
4.665059750E0	-9.654922485E-1	7.807763672E-1	9.367220764E0	9.449159320E0
4.675053750E0	-1.459465027E0	7.575746155E-1	9.214388580E0	9.359963374E0
4.685046750E0	-1.497935028E0	2.435435486E-1	1.044048889E1	1.055021000E1
4.695039750E0	-9.574090576E-1	-2.656974792E-1	8.564140778E0	8.621585383E0
4.705032750E0	-3.373983765E-1	-3.664379883E-1	1.007150620E1	1.008381632E1
4.715026750E0	8.261320496E-1	-5.176235962E-1	1.083372116E1	1.087749707E1
4.725019750E0	1.922152863E0	-2.893482971E-1	9.699230347E0	9.892090951E0
4.735013750E0	7.711962891E-1	2.239343262E-1	1.018601807E1	1.021762469E1
4.745006750E0	-6.750961304E-1	2.969824219E-1	1.023945694E1	1.026598421E1
4.754999750E0	-1.352736969E0	4.677772522E-1	8.947343903E0	9.061107867E0
4.764992750E0	-1.515149231E0	5.929170227E-1	9.801467743E0	9.935592469E0
4.774986750E0	-1.253493347E0	7.126679993E-1	9.796378326E0	9.901927568E0
4.784979750E0	-6.944059753E-1	1.272354126E-1	9.693841553E0	9.719514008E0
4.794973750E0	1.110690308E-1	-5.668711853E-1	1.004665787E1	1.006325065E1
4.804966750E0	1.175655212E0	-8.171507263E-1	1.023990601E1	1.033951524E1
4.814959750E0	1.398691406E0	-4.342469788E-1	9.389973450E0	9.503499854E0
4.824953750E0	5.481600952E-1	4.331991577E-1	1.072534653E1	1.074807886E1
4.834946750E0	-4.905299377E-1	4.191284180E-1	9.886341248E0	9.907372584E0
4.844939750E0	-9.584568787E-1	3.668870544E-1	8.932225342E0	8.990989671E0
4.854933750E0	-1.246158600E0	6.632707214E-1	9.710307312E0	9.812385408E0
4.864926750E0	-9.948312378E-1	5.801934814E-1	1.031639694E1	1.038047974E1
4.874919750E0	-4.306544495E-1	-2.381547546E-1	9.308243408E0	9.321243280E0
4.884913750E0	1.661544800E-1	-6.526428223E-1	9.940079498E0	9.962867579E0
4.894906750E0	4.098477173E-1	-4.352947998E-1	1.005608826E1	1.007384573E1
4.904899750E0	5.752537537E-1	6.167175293E-2	1.029529083E1	1.031153401E1
4.914893750E0	5.523513794E-2	3.580554199E-1	9.333091736E0	9.340120768E0
4.924886750E0	-3.733236694E-1	7.569758606E-1	1.051308792E1	1.054691427E1
4.934879750E0	-5.373825073E-1	1.408570862E-1	8.993298340E0	9.010440373E0
4.944873750E0	-3.790118408E-1	-7.993377686E-2	1.054527100E1	1.055238266E1
4.954866750E0	-5.412744141E-1	-1.477427673E-1	9.498797150E0	9.515353551E0
4.964859750E0	-1.231938171E-1	-6.885681152E-3	1.000130219E1	1.000206326E1
4.974853750E0	-8.637039185E-2	-1.184037781E-1	9.498198395E0	9.499329031E0
4.984846750E0	2.865042114E-1	3.601510620E-1	1.033465897E1	1.034490065E1
4.994839750E0	-8.951385498E-2	1.878593445E-1	9.948162689E0	9.950338927E0
5.004833750E0	-3.104544067E-1	1.571731567E-1	9.123976593E0	9.130609739E0
5.014826750E0	-8.161029053E-1	1.127156067E-1	1.002944366E1	1.006322359E1
5.024819750E0	-6.152206421E-1	-3.188369751E-2	1.024649231E1	1.026499477E1
5.034813750E0	-1.040336609E-1	-2.127076721E-1	9.100176086E0	9.103256141E0
5.044806750E0	-2.103126526E-1	1.857637024E-1	9.914333038E0	9.918303240E0
5.054799750E0	-1.297801208E-1	3.233276367E-1	1.043255539E1	1.043837131E1
5.064793750E0	2.986289978E-1	1.137634277E-1	9.712552643E0	9.717808407E0
5.074786542E0	3.239263916E-1	1.179547119E-1	9.811197510E0	9.817252070E0
5.084779542E0	1.377136230E-2	2.062710571E-1	9.825567627E0	9.827742192E0
5.094773542E0	-3.002755737E-1	-1.957928467E-1	1.015099091E1	1.015731838E1
5.104766542E0	-3.124003601E-1	-1.435514832E-1	9.589209137E0	9.595370388E0
5.114759542E0	-6.950047302E-1	1.419049072E-1	1.021879990E1	1.024339006E1
5.124753542E0	-8.059240723E-1	3.951782227E-1	9.038055267E0	9.082517407E0
5.134746542E0	-5.767506409E-1	1.766326904E-1	9.965526581E0	9.983764843E0
5.144739542E0	-2.405497742E-1	2.844085693E-3	1.039139099E1	1.039417524E1
5.154733542E0	3.141966248E-1	-3.697311401E-2	9.303004303E0	9.308382007E0
5.164726542E0	4.875361633E-1	-7.499404907E-2	9.861043854E0	9.873373360E0
5.174719542E0	1.520837402E-1	1.880090332E-1	1.062206131E1	1.062481357E1
5.184713542E0	1.047821045E-2	1.823208618E-1	9.480984192E0	9.482742849E0
5.194706542E0	-3.718267822E-1	2.095642090E-3	9.256451111E0	9.263916381E0
5.204699542E0	-6.589297485E-1	2.576142883E-1	1.036040543E1	1.038453437E1
5.214693542E0	-6.426136780E-1	3.062631226E-1	9.814340973E0	9.840123890E0
5.224686542E0	-3.332070923E-1	-1.017883301E-1	9.423204346E0	9.429643046E0
5.234679542E0	-7.933502197E-2	-1.718426514E-1	9.801767120E0	9.803594373E0
5.244673542E0	-1.166075134E-1	2.694396973E-1	1.020667511E1	1.021089672E1
5.254666542E0	1.661544800E-1	1.616638184E-2	9.927505646E0	9.928909155E0
5.264659542E0	4.999603271E-2	3.278182983E-2	9.964628448E0	9.964807794E0
5.274653542E0	-9.370513916E-2	-2.784210205E-2	9.793833618E0	9.794321456E0
5.284646542E0	-5.240602112E-1	1.534309387E-1	9.295819244E0	9.311843834E0
5.294639542E0	-5.864804077E-1	3.465293884E-1	1.039737854E1	1.041966998E1
5.304633542E0	-5.147795105E-1	2.374063110E-1	1.002195923E1	1.003797920E1
5.314626542E0	-5.478607178E-2	2.215393066E-2	9.483678589E0	9.483862709E0
5.324619542E0	-3.083587646E-2	-1.356179810E-1	9.396709442E0	9.397738634E0
5.334613542E0	1.062789917E-1	1.363664246E-1	1.043959076E1	1.044102228E1
5.344606542E0	9.056167603E-2	-3.966751099E-2	1.000818787E1	1.000867620E1
5.354599542E0	1.781295776E-1	9.101074219E-2	9.223220215E0	9.225389110E0
5.364593542E0	-2.468367004E-1	2.978805542E-1	1.042252625E1	1.042970347E1
5.374586542E0	-3.929328918E-1	1.839674377E-1	9.916428680E0	9.925915477E0
5.384579542E0	-5.294490051E-1	-5.298980713E-2	9.382638702E0	9.397714253E0
5.394573542E0	-7.174580383E-1	9.984237671E-2	9.409432983E0	9.437274162E0
5.404566542E0	-5.749543762E-1	2.041754150E-1	1.022299118E1	1.024118200E1
5.414559542E0	-3.924838257E-1	1.386117554E-1	1.010294083E1	1.011151176E1
5.424553542E0	-2.133064270E-1	-1.691482544E-2	9.635013885E0	9.637389601E0
5.434546542E0	8.831634521E-3	-3.914360046E-1	9.666598206E0	9.674524330E0
5.444539542E0	-4.745132446E-2	-9.864486694E-2	1.004441254E1	1.004500899E1
5.454533542E0	7.080276489E-2	2.299218750E-1	1.013123199E1	1.013408796E1
5.464526542E0	1.543290710E-1	3.180885315E-1	9.862241364E0	9.868576518E0
5.474519542E0	3.248245239E-1	2.745291138E-1	9.720186768E0	9.729486523E0
5.484513542E0	-1.451980591E-2	2.165995789E-1	9.801767120E0	9.804170790E0
5.494506542E0	-2.296224976E-1	1.998344421E-1	1.008018814E1	1.008478325E1
5.504499542E0	-3.858975220E-1	7.334747314E-3	9.970765686E0	9.978233264E0
5.514493542E0	1.695973206E-1	1.585203552E-1	9.532177734E0	9.535004159E0
5.524486542E0	-4.460723877E-1	-8.322692871E-2	1.096230377E1	1.097169136E1
5.534479542E0	-9.180409241E-1	-4.724176025E-1	8.749904480E0	8.810607581E0
5.544473542E0	-1.221310272E0	1.053808594E-1	8.431217194E0	8.519866623E0
5.554466542E0	-8.958869934E-1	7.369175720E-1	1.110450806E1	1.116493440E1
5.564459542E0	1.442999268E-1	9.849517822E-2	1.067250641E1	1.067393633E1
5.574453542E0	5.532495117E-1	-1.948947144E-1	8.381520538E0	8.402020918E0
5.584446542E0	3.020718384E-1	4.580474854E-2	9.949958954E0	9.954648595E0
5.594439542E0	4.131408691E-1	1.023870850E-1	1.092368408E1	1.093197340E1
5.604433542E0	5.575904846E-1	7.289840698E-2	9.644444275E0	9.660824328E0
5.614426542E0	-9.475296021E-2	2.639012146E-1	9.704918518E0	9.708968298E0
5.624419542E0	-8.319699097E-1	4.206253052E-1	9.972262573E0	1.001574363E1
5.634413542E0	-9.074130249E-1	-2.462379456E-1	9.242979126E0	9.290677836E0
5.644406542E0	-7.343728638E-1	-2.180964661E-1	1.014021332E1	1.016910988E1
5.654399542E0	-3.466790771E-1	2.365081787E-1	1.004007156E1	1.004883871E1
5.664393542E0	1.350192261E-1	2.694396973E-3	9.438921661E0	9.439887689E0
5.674386542E0	1.065783691E-1	-1.369651794E-1	1.044423111E1	1.044567288E1
5.684379542E0	-3.382965088E-2	1.601669312E-1	9.869725800E0	9.871083287E0
5.694372542E0	1.347198486E-2	1.622625732E-1	9.536668396E0	9.538058227E0
5.704366542E0	-1.799258423E-1	5.334906006E-1	9.841284943E0	9.857376672E0
5.714359542E0	-3.180885315E-1	5.875282288E-1	1.052266800E1	1.054385658E1
5.724352542E0	-1.776805115E-1	-1.399589539E-1	9.553882599E0	9.556559610E0
5.734346542E0	-2.869532776E-1	-5.366340637E-1	9.308542786E0	9.328412893E0
5.744339542E0	-3.330574036E-1	-4.869374084E-1	9.803264008E0	9.820998955E0
5.754333542E0	-5.227130127E-1	1.348695374E-1	1.015323624E1	1.016757713E1
5.764326542E0	-2.963836670E-1	4.143383789E-1	9.980046387E0	9.993039850E0
5.774319542E0	-2.050735474E-2	5.715115356E-1	9.253157959E0	9.270813244E0
5.784312542E0	2.248324585E-1	3.278182983E-1	1.020472916E1	1.021246844E1
5.794306542E0	-1.161584473E-1	1.392105103E-1	9.955497437E0	9.957148264E0
5.804299542E0	4.071533203E-2	-1.321751404E-1	9.854008484E0	9.854979006E0
5.814293542E0	-4.123924255E-1	-2.154020691E-1	9.857002258E0	9.867976443E0
5.824286542E0	-1.573228455E-1	-1.393601990E-1	9.892777863E0	9.895010135E0
5.834279542E0	-7.084767151E-1	-2.891986084E-1	9.508826294E0	9.539567735E0
5.844272542E0	-8.189469910E-1	3.095562744E-1	9.606273651E0	9.646086912E0
5.854266542E0	-3.787124634E-1	6.593788147E-1	9.819879456E0	9.849275916E0
5.864259542E0	3.782633972E-1	4.549040222E-1	1.048794022E1	1.050461379E1
5.874253542E0	5.978567505E-1	-4.715194702E-2	1.009770172E1	1.011549485E1
5.884246542E0	9.400451660E-2	-3.040177917E-1	9.285640411E0	9.291091514E0
5.894239542E0	-3.876937866E-1	-3.320095825E-1	9.994416504E0	1.000744214E1
5.904232542E0	-5.914201355E-1	2.139051819E-1	9.773775330E0	9.793988840E0
5.914226542E0	-3.981719971E-1	5.284011841E-1	9.976453857E0	9.998368883E0
5.924219542E0	-4.813989258E-1	9.595046997E-2	9.878258057E0	9.890446585E0
5.934212542E0	-4.077520752E-1	-1.456471252E-1	9.235494690E0	9.245638810E0
5.944206542E0	-4.245172119E-1	-8.202941895E-2	1.018571869E1	1.019489131E1
5.954199542E0	8.187973022E-2	2.359094238E-1	1.006686584E1	1.006996254E1
5.964193542E0	5.352868652E-1	2.436932373E-1	9.491612091E0	9.509816955E0
5.974186542E0	5.418731689E-2	2.480342102E-1	1.010728180E1	1.011046995E1
5.984179542E0	-2.905458069E-1	1.836680603E-1	9.687105560E0	9.693201997E0
5.994172542E0	-4.293072510E-1	-6.721023560E-2	1.003318588E1	1.004259134E1
6.004166542E0	-2.529739380E-1	-1.398092651E-1	9.606872406E0	9.611219479E0
6.014159542E0	8.113128662E-2	5.298980713E-2	9.848320312E0	9.848797042E0
6.024152542E0	-6.406677246E-2	-1.034349060E-1	1.018407211E1	1.018479888E1
6.034146542E0	-4.981640625E-1	-1.978884888E-1	1.012060410E1	1.013478932E1
6.044139542E0	-5.809419250E-1	1.225950623E-1	9.248816986E0	9.267855130E0
6.054132542E0	-1.763333130E-1	3.267704773E-1	9.841584320E0	9.848586412E0
6.064126542E0	-2.680924988E-1	5.240602112E-1	1.049407745E1	1.051057440E1
6.074119500E0	-6.535409546E-1	7.610174561E-1	9.657167816E0	9.709127333E0
6.084112500E0	-6.587800598E-1	6.735992432E-3	9.168284454E0	9.191924520E0
6.094106500E0	-3.014730835E-1	-2.731819153E-1	1.047776138E1	1.048565677E1
6.104099500E0	3.731739807E-1	-2.610571289E-1	9.389374695E0	9.400413119E0
6.114092500E0	9.205856323E-2	-2.439926147E-2	1.051548294E1	1.051591421E1
6.124086500E0	1.374142456E-1	-6.047424316E-2	9.403595123E0	9.404793515E0
6.134079500E0	2.432441711E-1	-1.911524963E-1	1.033840118E1	1.034302886E1
6.144072500E0	6.182144165E-2	-6.586303711E-2	9.546697540E0	9.547124895E0
6.154066500E0	-3.284170532E-1	6.309379578E-1	9.980794830E0	1.000610843E1
6.164059500E0	-6.391708374E-1	5.689668274E-1	9.348958740E0	9.388039845E0
6.174052500E0	-6.236032104E-1	4.650828552E-1	1.014694931E1	1.017672655E1
6.184046500E0	-4.043092346E-1	-9.131011963E-3	9.617051239E0	9.625550575E0
6.194039500E0	-9.729766846E-3	-4.532574463E-1	9.662406921E0	9.673036984E0
6.204032500E0	-1.059796143E-1	-3.246748352E-1	1.001372635E1	1.001954893E1
6.214026500E0	-2.131567383E-1	-1.499880981E-1	9.697733459E0	9.701235307E0
6.224019500E0	-1.204994202E-1	1.646575928E-2	9.867929535E0	9.868678966E0
6.234012500E0	-1.305285645E-1	4.433779907E-1	1.004156845E1	1.005219969E1
6.244006500E0	-2.134561157E-1	6.336323547E-1	9.862391052E0	9.885029628E0
6.253999500E0	-2.972817993E-1	4.950205994E-1	9.607471161E0	9.624807737E0
6.263992500E0	-3.218307495E-1	2.679428101E-2	1.005923172E1	1.006441433E1
6.273986500E0	-9.160949707E-2	-2.559677124E-1	9.906100159E0	9.909830075E0
6.283979500E0	-3.382965088E-2	-2.938389587E-1	9.707163849E0	9.711669052E0
6.293972500E0	-3.053649902E-2	-1.431024170E-1	9.777816925E0	9.778911729E0
6.303966500E0	-8.951385498E-2	9.041198730E-2	1.034693344E1	1.034771563E1
6.313959500E0	-3.457809448E-1	2.396516418E-1	9.909393311E0	9.918320077E0
6.323952500E0	-1.314266968E-1	2.094145203E-1	8.901539154E0	8.904972023E0
6.333946500E0	-5.276527405E-1	5.129832458E-1	1.052910461E1	1.055479101E1
6.343939500E0	-2.924917603E-1	6.182144165E-2	1.005788452E1	1.006232649E1
